subject_id,epoch_id,start_time_sec,eeg_channel,mean,std,min,max,signal_energy,delta_power,theta_power,alpha_power,beta_power,sleep_stage,sleep_stage_raw
0,1322,39660.0,EEG Fpz-Cz,-3.2241124147553657e-07,3.5849321518044395e-05,-9.096093813801804e-05,9.931298770270084e-05,3.855833406938252e-06,9.838628303773856e-10,2.6561523591137465e-11,6.810410988340062e-12,3.243794192960995e-12,N3,Sleep stage 4
0,1323,39690.0,EEG Fpz-Cz,-5.556057855295261e-08,3.1075893754022054e-05,-7.956337143231706e-05,8.615578054784414e-05,2.897142778767468e-06,7.710577431334835e-10,2.6553397532523063e-11,7.855949339708487e-12,2.4946551412318457e-12,N3,Sleep stage 4
0,1324,39720.0,EEG Fpz-Cz,3.195331855018346e-07,3.819293191962586e-05,-0.0001047427658676,0.0001086653208821,4.37640645022144e-06,1.1215228351572586e-09,3.1588844214917675e-11,6.5874276276252e-12,1.7237770818339345e-12,N3,Sleep stage 4
0,1325,39750.0,EEG Fpz-Cz,1.0227067985195289e-07,3.698954087096161e-05,-0.0001034689964536,0.0001121678052444,4.10470977940949e-06,1.1720115688155267e-09,3.3994775806105395e-11,9.017946594668375e-12,4.7207042484461625e-12,N3,Sleep stage 4
0,1326,39780.0,EEG Fpz-Cz,1.224175410290183e-07,3.998496708221265e-05,-0.0001045366682133,0.0001086240406878,4.796437735859943e-06,1.308252105671036e-09,3.3594888737514836e-11,7.174632782729449e-12,3.0904841152578035e-12,N3,Sleep stage 4
0,1327,39810.0,EEG Fpz-Cz,-8.039581618228923e-07,4.2587069034692206e-05,-0.0001143819120261,0.0001224962854614,5.442914393074804e-06,1.4247924681914443e-09,3.3005565623260936e-11,7.865804556818333e-12,2.201546047768833e-12,N3,Sleep stage 4
0,1328,39840.0,EEG Fpz-Cz,2.164107066079832e-07,3.768885332711034e-05,-0.0001006962663381,9.865833314907952e-05,4.261489496119111e-06,1.178285918710154e-09,4.423820981851703e-11,1.090085016783552e-11,9.980761276019962e-12,N3,Sleep stage 4
0,1329,39870.0,EEG Fpz-Cz,3.209230979805448e-07,1.8642163570829392e-05,-5.628943375530821e-05,6.229351495870694e-05,1.0428997627091275e-06,2.5169561200860546e-10,3.6511116723211696e-11,6.4570173133367444e-12,4.096492218122349e-12,N1,Sleep stage 1
0,1330,39900.0,EEG Fpz-Cz,-1.5378255014721137e-07,2.2600217469869034e-05,-8.121792090562448e-05,8.305668949327656e-05,1.5323804362743094e-06,3.7536140455312285e-10,2.2523502910769345e-11,3.710822924563981e-12,2.443183036953748e-12,N2,Sleep stage 2
0,1331,39930.0,EEG Fpz-Cz,-3.782681563693195e-08,1.9030488429240303e-05,-7.579976250553199e-05,6.995446664533842e-05,1.086482762170291e-06,2.680084824945689e-10,1.4349696661604942e-11,4.9100614940393775e-12,2.6593269233172598e-12,N2,Sleep stage 2
0,1332,39960.0,EEG Fpz-Cz,2.3482058758986386e-07,2.2929351877719383e-05,-8.6937783089586e-05,7.224180483598872e-05,1.5774309547218885e-06,2.8962292724009343e-10,2.3955126572561875e-11,6.967360021687285e-12,1.2943486331729487e-11,N1,Sleep stage 1
0,1333,39990.0,EEG Fpz-Cz,-2.869435101748167e-07,1.9207760071644195e-05,-7.428198935535658e-05,7.445122725578015e-05,1.1070611506436415e-06,2.654067301791472e-10,1.522810029282881e-11,3.2700425092321122e-12,2.304442631310144e-12,N2,Sleep stage 2
0,1334,40020.0,EEG Fpz-Cz,1.679077836687617e-07,1.923816966636231e-05,-7.71998545340818e-05,7.209959917109748e-05,1.1104060954066785e-06,3.166792639524116e-10,3.321605538024654e-11,5.713477859946622e-12,3.612386064098872e-12,N2,Sleep stage 2
0,1335,40050.0,EEG Fpz-Cz,-2.695894806648712e-07,2.219769626273615e-05,-8.686043555392407e-05,8.073116408876553e-05,1.4784311935823268e-06,2.7824381412301427e-10,4.0105595583410086e-11,5.159356766482925e-12,2.4993095169643248e-12,N2,Sleep stage 2
0,1336,40080.0,EEG Fpz-Cz,-3.257644467714601e-08,1.3217097568659504e-05,-4.368482247160405e-05,4.391893504425743e-05,5.240781880926386e-07,1.118110743610404e-10,1.4292578867193904e-11,4.165400973157063e-12,3.213883469794473e-12,N2,Sleep stage 2
0,1337,40110.0,EEG Fpz-Cz,1.7519705331194245e-07,1.8469781582930075e-05,-8.838777430718783e-05,7.705428558816276e-05,1.0234905771858965e-06,2.4642582270862126e-10,3.7520217247041806e-11,9.225936200686847e-12,4.5908710832567044e-12,N2,Sleep stage 2
0,1338,40140.0,EEG Fpz-Cz,-1.370546710051327e-07,1.5537150692941958e-05,-4.593882159300556e-05,7.190082667662097e-05,7.242655069140934e-07,1.63280628675828e-10,1.8345468504968187e-11,5.435976863985088e-12,3.320116812799614e-12,N2,Sleep stage 2
0,1339,40170.0,EEG Fpz-Cz,-8.799789885342012e-08,2.408148338392346e-05,-7.687135752330705e-05,9.623443640131432e-05,1.7397767568011532e-06,4.1898620666603204e-10,4.0680889604872706e-11,9.03587053408612e-12,3.294488904248996e-12,N2,Sleep stage 2
0,1340,40200.0,EEG Fpz-Cz,1.0657587169637988e-07,1.6980615125636503e-05,-7.660716679558743e-05,6.904168442394112e-05,8.650579453842692e-07,2.268825339952438e-10,3.2981643144725566e-11,5.3760709335265296e-12,2.820234499389015e-12,N1,Sleep stage 1
0,1341,40230.0,EEG Fpz-Cz,2.0912193906814693e-07,2.171231728216385e-05,-0.0001153132629253,7.68508410385453e-05,1.4144053612402518e-06,3.1253584000150373e-10,2.6111354186716537e-11,6.517865559434544e-12,4.675540994299797e-12,N2,Sleep stage 2
0,1342,40260.0,EEG Fpz-Cz,-1.4013677035021124e-07,1.729883311693997e-05,-5.512752337813761e-05,6.989850089890464e-05,8.978077965664296e-07,2.0666871648042782e-10,1.4244404556148116e-11,4.101630204566581e-12,2.2843819218665925e-12,N2,Sleep stage 2
0,1343,40290.0,EEG Fpz-Cz,3.83466558328669e-08,1.7754924720392222e-05,-7.732752043708491e-05,9.471785814823068e-05,9.457164668784252e-07,1.8082985764325207e-10,3.19245196378761e-11,5.455054234298864e-12,3.2447569100930173e-12,N1,Sleep stage 1
0,1344,40320.0,EEG Fpz-Cz,2.9765481219930225e-07,1.6614248042355038e-05,-7.28832745052192e-05,6.16458461496701e-05,8.283655092003706e-07,2.2121578142045229e-10,1.780677050022336e-11,8.156989742298693e-12,5.860810781765549e-12,N2,Sleep stage 2
0,1345,40350.0,EEG Fpz-Cz,-4.425304678124653e-07,2.324057637951433e-05,-6.259108071655282e-05,7.410261452604443e-05,1.6209606710009453e-06,4.231897886006272e-10,3.6827084832881077e-11,1.1031050404510026e-11,7.695447428260759e-12,N2,Sleep stage 2
0,1346,40380.0,EEG Fpz-Cz,1.1575528389752205e-07,1.4885483358866532e-05,-7.121335516533815e-05,7.236362701606362e-05,6.647730423385281e-07,1.4669068736036232e-10,3.687252412783214e-11,6.019846934673828e-12,3.918906037375101e-12,N2,Sleep stage 2
0,1347,40410.0,EEG Fpz-Cz,1.788942958481136e-07,1.724369591736741e-05,-5.983499176071943e-05,7.606235883115766e-05,8.921311561791615e-07,1.7544129255989399e-10,4.523983827441468e-11,3.890651489261574e-12,3.3460775141942497e-12,N2,Sleep stage 2
0,1348,40440.0,EEG Fpz-Cz,-2.6323902829333936e-07,1.7401969417129197e-05,-5.792606848363714e-05,8.952658020079889e-05,9.086935031421498e-07,2.3142554444486007e-10,3.098387635513229e-11,3.7223897747488426e-12,2.38261837442593e-12,N2,Sleep stage 2
0,1349,40470.0,EEG Fpz-Cz,6.23093590844447e-08,1.532178414653449e-05,-4.957090017092523e-05,6.16241400798588e-05,7.042828556676756e-07,1.4761623352762343e-10,3.675132381925166e-11,5.646138675135038e-12,3.3127367996268297e-12,N2,Sleep stage 2
0,1350,40500.0,EEG Fpz-Cz,-1.2000921412509592e-07,1.150538087993108e-05,-3.974252278931611e-05,6.278133934292187e-05,3.971645742112757e-07,5.73372671302641e-11,2.999401091910878e-11,3.712370365434655e-12,2.0200716733268338e-12,REM,Sleep stage R
0,1351,40530.0,EEG Fpz-Cz,1.5151829837423505e-07,1.1859112397952422e-05,-3.7844146478831e-05,5.082268784433268e-05,4.219845139860333e-07,8.449139977153382e-11,3.228719345619023e-11,3.945559942756003e-12,2.0490176189054632e-12,REM,Sleep stage R
0,1352,40560.0,EEG Fpz-Cz,-7.651836907283603e-08,9.19590750313604e-06,-3.318524501054011e-05,3.109471688039921e-05,2.5371170960111786e-07,4.5013610591843506e-11,1.3435027173111923e-11,5.409410124951336e-12,2.013296426407948e-12,REM,Sleep stage R
0,1353,40590.0,EEG Fpz-Cz,6.98589127373705e-08,8.644360014394887e-06,-3.053864406708193e-05,2.9312186253880283e-05,2.2418952097847407e-07,3.360552792402601e-11,2.0572103428196948e-11,3.709495949218942e-12,2.515258415239161e-12,REM,Sleep stage R
0,1354,40620.0,EEG Fpz-Cz,-6.286802760879157e-08,1.0413774161518064e-05,-2.854563500175104e-05,5.591663989457368e-05,3.253519340279901e-07,7.048921919481855e-11,2.4508660698058543e-11,4.358783078612224e-12,2.3643970674597538e-12,REM,Sleep stage R
0,1355,40650.0,EEG Fpz-Cz,1.8566900186776108e-07,8.578694840832639e-06,-2.631691557488404e-05,2.777769664081801e-05,2.2088543445114938e-07,3.7573643772178674e-11,1.8739906713800128e-11,5.8759195156583626e-12,2.0457630572792884e-12,REM,Sleep stage R
0,1356,40680.0,EEG Fpz-Cz,-1.656146542882568e-07,8.276538015318318e-06,-2.9968109008884796e-05,2.619358251326516e-05,2.055855291981729e-07,3.454421241590083e-11,1.4968417421108388e-11,5.944096512360634e-12,2.233389197690927e-12,REM,Sleep stage R
0,1357,40710.0,EEG Fpz-Cz,1.57382910719287e-08,8.646800353488079e-06,-4.0093404852677096e-05,2.579839306671697e-05,2.243022121406624e-07,4.0737764362074346e-11,1.6844601301645492e-11,4.8943121945590935e-12,2.7214138472380068e-12,REM,Sleep stage R
0,1358,40740.0,EEG Fpz-Cz,5.89074406869233e-08,9.13945848061968e-06,-2.9263620934390467e-05,2.9969645026710992e-05,2.505995142166178e-07,4.607696562681514e-11,1.8048567761846164e-11,6.353273153374533e-12,2.2738112821454417e-12,REM,Sleep stage R
0,1359,40770.0,EEG Fpz-Cz,-1.02447372931979e-07,1.244485687159251e-05,-7.02256095497749e-05,4.6465507536451854e-05,4.646548740559319e-07,8.582844361210745e-11,1.2408687009769726e-11,4.7212007123178326e-12,1.860050783281961e-12,REM,Sleep stage R
0,1360,40800.0,EEG Fpz-Cz,1.2353808850991498e-07,9.160086074867008e-06,-3.167965309025703e-05,2.9708659313778727e-05,2.517673156748554e-07,4.5465240142874976e-11,1.4013427926220249e-11,4.75377106639494e-12,2.75366448618622e-12,REM,Sleep stage R
0,1361,40830.0,EEG Fpz-Cz,6.0376200646211185e-09,8.733993295530279e-06,-3.469108006066953e-05,3.016385286492853e-05,2.288480260176717e-07,4.235994156035429e-11,1.4303885332074048e-11,5.128375223200218e-12,2.2577380224492247e-12,REM,Sleep stage R
0,1362,40860.0,EEG Fpz-Cz,2.372275552331532e-08,9.278980481454934e-06,-3.2144098268942594e-05,3.1987256751722256e-05,2.583001246330537e-07,4.918113852505152e-11,1.262002215450573e-11,5.3178883800070025e-12,2.4674797660236607e-12,REM,Sleep stage R
0,1363,40890.0,EEG Fpz-Cz,-2.5388399114342338e-08,8.065583643928534e-06,-2.6225944480545304e-05,2.8966191484360835e-05,1.9516285226405122e-07,3.369620827401048e-11,1.4069847832996182e-11,5.289080811784921e-12,2.2491777130552024e-12,REM,Sleep stage R
0,1364,40920.0,EEG Fpz-Cz,-1.5910806566627685e-07,1.0416962038649646e-05,-4.236294867506759e-05,3.841813547401718e-05,3.256152404736836e-07,5.4636274842802473e-11,1.2184319744014117e-11,5.656118311698559e-12,1.9982990383250605e-12,REM,Sleep stage R
0,1365,40950.0,EEG Fpz-Cz,1.771139400583109e-07,8.925078404294504e-06,-3.555002326892456e-05,3.8439121113456153e-05,2.3906518161170133e-07,4.915954013219719e-11,1.1837950980516544e-11,4.540031237713027e-12,2.2810302775273875e-12,REM,Sleep stage R
0,1366,40980.0,EEG Fpz-Cz,-1.610720341942209e-08,9.314419164936506e-06,-5.740169678379974e-05,3.111583650524417e-05,2.602759914664154e-07,4.9795371039364177e-11,7.872599889489789e-12,3.7935538461979575e-12,2.0964221194566694e-12,REM,Sleep stage R
0,1367,41010.0,EEG Fpz-Cz,-7.92733545184071e-08,9.504582581648553e-06,-2.9193583636614213e-05,4.242090412133916e-05,2.710301229483409e-07,4.7689399580250386e-11,2.0236326705174133e-11,5.751043677842305e-12,2.817657939696093e-12,REM,Sleep stage R
0,1368,41040.0,EEG Fpz-Cz,1.5462128208436542e-08,8.05826663467328e-06,-2.6324064732655963e-05,3.406132977546652e-05,1.948077006986921e-07,3.748087657808392e-11,1.5111578842452098e-11,3.845742329523084e-12,2.372331676605327e-12,REM,Sleep stage R
0,1369,41070.0,EEG Fpz-Cz,5.5976382263013306e-08,8.274520313734674e-06,-2.774501526600069e-05,3.004443381406776e-05,2.0541245933333715e-07,3.7297497268504396e-11,1.4472867218449351e-11,5.412769216280666e-12,2.397405364910217e-12,REM,Sleep stage R
0,1370,41100.0,EEG Fpz-Cz,-2.086850866906597e-08,7.680725314626916e-06,-2.778366798310034e-05,2.912263417850049e-05,1.7698193056021446e-07,3.463157258913847e-11,1.2832330797790629e-11,4.302123159382521e-12,1.963644177374776e-12,REM,Sleep stage R
0,1371,41130.0,EEG Fpz-Cz,1.0946866155783756e-07,8.659213029159032e-06,-2.7595410032563146e-05,2.362349883955106e-05,2.2498186101666243e-07,4.1772599449721287e-11,1.2869687836712448e-11,4.626308389332641e-12,2.045002216072649e-12,REM,Sleep stage R
0,1372,41160.0,EEG Fpz-Cz,-1.0273085775869808e-07,8.802613871392929e-06,-3.225159723136711e-05,3.115415794197302e-05,2.324896937939251e-07,5.149711579406662e-11,1.3527493759543296e-11,3.590162918442374e-12,2.2263748176970072e-12,REM,Sleep stage R
0,1373,41190.0,EEG Fpz-Cz,-7.324350910357595e-08,9.926973415854662e-06,-4.508365583936089e-05,4.035491654467493e-05,2.9565049743213284e-07,5.018188910489772e-11,1.2070264616536253e-11,5.478840696410201e-12,2.363145097300696e-12,REM,Sleep stage R
0,1374,41220.0,EEG Fpz-Cz,3.3177095310481105e-08,8.476122967820235e-06,-2.695905148272192e-05,3.21294335325356e-05,2.1553728385578889e-07,4.213795986494669e-11,1.0710256381672618e-11,2.8550952888879884e-12,2.0097609235672984e-12,REM,Sleep stage R
0,1375,41250.0,EEG Fpz-Cz,-4.4265521998517336e-08,9.269835671860984e-06,-4.779219815351463e-05,3.2527330794474964e-05,2.5779543845923253e-07,5.0252278546780697e-11,1.174218471515531e-11,2.7942849468273174e-12,2.426376457890629e-12,REM,Sleep stage R
0,1376,41280.0,EEG Fpz-Cz,7.64492634477628e-08,7.621663337469774e-06,-2.53292090976652e-05,2.709527196496827e-05,1.7428678955883785e-07,3.0336832158130646e-11,1.0483710104330182e-11,4.047680445126046e-12,2.1232776279984995e-12,REM,Sleep stage R
0,1377,41310.0,EEG Fpz-Cz,-4.881918022744782e-08,8.717756258507345e-06,-2.6239293892306928e-05,3.022876284922069e-05,2.280049724853062e-07,3.1954393748592606e-11,2.990422885247813e-11,6.286346294403319e-12,3.911528765516399e-12,REM,Sleep stage R
0,1378,41340.0,EEG Fpz-Cz,2.001915677013712e-08,1.1795790685780213e-05,-5.427273218944463e-05,7.917749228744248e-05,4.17423236008131e-07,8.634329637715498e-11,3.0248599839976965e-11,6.484840940805398e-12,2.6625931740781974e-12,REM,Sleep stage R
0,1379,41370.0,EEG Fpz-Cz,2.2786385941108787e-08,2.9980046953255436e-05,-0.0001185561536793,0.000126020865094,2.696411203616353e-06,4.4403854853648573e-10,1.7811006571493835e-11,7.749854986646191e-12,1.3902018825537562e-11,N2,Sleep stage 2
0,1380,41400.0,EEG Fpz-Cz,1.0574685845942012e-07,1.5076603968909922e-05,-7.358878083341782e-05,0.0001191745238673,6.819455089002731e-07,5.3639171839638497e-11,1.9596703065011516e-11,1.0252493636545922e-11,5.077753638112457e-12,N1,Sleep stage 1
0,1381,41430.0,EEG Fpz-Cz,-1.0444209694960659e-07,9.148837949068783e-06,-5.079547753167432e-05,5.338337074731999e-05,2.511364319098091e-07,5.6206468405749677e-11,1.3663512620447208e-11,3.805124591890239e-12,3.2021310599257138e-12,N1,Sleep stage 1
0,1382,41460.0,EEG Fpz-Cz,6.028577041299798e-08,1.53063137419679e-05,-8.784407150568059e-05,7.390234947780597e-05,7.02860624225009e-07,8.443219225742874e-11,1.100995383562402e-11,9.655063196889288e-12,1.3243660334678643e-11,Wake,Sleep stage W
0,1383,41490.0,EEG Fpz-Cz,-5.769242856681586e-08,8.417064732768134e-06,-3.530667269514287e-05,3.6202906528586894e-05,2.1255092139576917e-07,3.060928064077143e-11,2.5078314070252276e-11,8.984603615345938e-12,3.179521641100867e-12,N1,Sleep stage 1
0,1384,41520.0,EEG Fpz-Cz,1.2527398720726608e-08,8.266917552181e-06,-2.835858156800452e-05,2.738724444682585e-05,2.0502624825083104e-07,2.4021260310341475e-11,2.4809587600111563e-11,8.654352365568517e-12,2.5971326543357146e-12,N1,Sleep stage 1
0,1385,41550.0,EEG Fpz-Cz,-4.4159234191427726e-08,7.485420869753878e-06,-2.530767377043595e-05,2.401475614984516e-05,1.6810042690593386e-07,3.2511988451763835e-11,1.3346875658302194e-11,3.4960796340288218e-12,2.663645139334729e-12,N1,Sleep stage 1
0,1386,41580.0,EEG Fpz-Cz,3.42451440641158e-08,1.2620049617229677e-05,-6.568464888648834e-05,5.4515036813363775e-05,4.778004752136928e-07,1.1334953826577051e-10,1.4979878563810128e-11,3.990693739755208e-12,2.6724880948292586e-12,N1,Sleep stage 1
0,1387,41610.0,EEG Fpz-Cz,-4.1584654996018314e-08,1.3074658226291624e-05,-4.847620430202361e-05,6.355040179501683e-05,5.128452510535991e-07,1.1994628967939563e-10,3.7122454576821396e-11,6.807653943437503e-12,3.826964984369134e-12,N2,Sleep stage 2
0,1388,41640.0,EEG Fpz-Cz,1.0127642010068225e-07,1.4021030342026163e-05,-6.67841082380769e-05,7.42457848842586e-05,5.897986462958603e-07,1.4896903189793275e-10,1.8957940139246587e-11,3.607712140323385e-12,2.5672098725535675e-12,N2,Sleep stage 2
0,1389,41670.0,EEG Fpz-Cz,1.9562362512915437e-08,1.10205558713651e-05,-5.966902363890898e-05,4.209387465174404e-05,3.6435910319972057e-07,9.053412384878982e-11,1.6352903821483796e-11,4.081046504065694e-12,2.906803114562124e-12,N2,Sleep stage 2
0,1390,41700.0,EEG Fpz-Cz,-9.47534890478502e-08,1.1786070594282483e-05,-4.800003301641049e-05,4.8356200502217255e-05,4.16761314831291e-07,1.0588899256331711e-10,1.892424212551285e-11,4.203460917428049e-12,3.8959306121367444e-12,N2,Sleep stage 2
0,1391,41730.0,EEG Fpz-Cz,3.3151099289431494e-08,1.320492899046371e-05,-4.854470595500221e-05,6.97268717460543e-05,5.231137459157192e-07,1.1883575262020374e-10,1.8010026627498004e-11,7.070250825388427e-12,3.3925482805044398e-12,N2,Sleep stage 2
0,1392,41760.0,EEG Fpz-Cz,-1.915696083748305e-08,1.4226916884963418e-05,-5.2538522165984345e-05,8.875908417741335e-05,6.072165931224173e-07,1.2689162644220495e-10,2.98881562092319e-11,5.448655712829793e-12,4.094460096631169e-12,N2,Sleep stage 2
0,1393,41790.0,EEG Fpz-Cz,-5.003447417655722e-08,9.508215557536884e-06,-2.9627308730750653e-05,5.17747787643853e-05,2.7122599961157777e-07,6.745800840407646e-11,1.0110405799997124e-11,3.6200091812635202e-12,1.7751486248298169e-12,N2,Sleep stage 2
0,1394,41820.0,EEG Fpz-Cz,4.954057657729808e-08,1.048710515182598e-05,-4.1581451146334646e-05,4.41858632043816e-05,3.299454862025478e-07,7.015122701038458e-11,1.4006403288346951e-11,6.280062803546167e-12,2.872576524293421e-12,N2,Sleep stage 2
0,1395,41850.0,EEG Fpz-Cz,1.027943433364137e-07,1.184395717928572e-05,-4.818213863419131e-05,3.637206447818058e-05,4.2086966502532717e-07,1.1259391900934995e-10,1.3288070204118011e-11,5.347848236187721e-12,3.1492139349834297e-12,N2,Sleep stage 2
0,1396,41880.0,EEG Fpz-Cz,-1.0930696514860073e-07,1.1924410635357945e-05,-4.495675266538219e-05,4.861030300897541e-05,4.2661055103980316e-07,1.1088765187017004e-10,1.6302415783309844e-11,5.542082989286168e-12,3.173569176430488e-12,N2,Sleep stage 2
0,1397,41910.0,EEG Fpz-Cz,1.46167136989166e-07,1.79060565725245e-05,-0.0001130153465264,8.043204043401943e-05,9.6194468043115e-07,1.982386118488e-10,2.6546182372860583e-11,8.169101006142739e-12,2.9870934155417268e-12,N2,Sleep stage 2
0,1398,41940.0,EEG Fpz-Cz,-9.60611849796283e-08,1.392803141013114e-05,-5.082478146585088e-05,6.753853736115751e-05,5.819978601385779e-07,1.4708716181766022e-10,1.7260047487618097e-11,4.7826439009285496e-12,3.0403411188054986e-12,N2,Sleep stage 2
0,1399,41970.0,EEG Fpz-Cz,5.740111452420779e-09,1.205089226502366e-05,-4.768795601617438e-05,4.075581229079174e-05,4.356721119962596e-07,1.0895877265733768e-10,1.475966678003865e-11,5.6939584521353005e-12,3.0738319472699727e-12,N2,Sleep stage 2
0,1400,42000.0,EEG Fpz-Cz,1.4147800243544696e-08,1.1721792519370405e-05,-4.141412677386823e-05,4.545118034761672e-05,4.12201860082259e-07,9.80116383500996e-11,1.6889279260842007e-11,8.045474453215153e-12,2.6676195822453534e-12,N2,Sleep stage 2
0,1401,42030.0,EEG Fpz-Cz,-1.2808411074058536e-07,1.3163769729700728e-05,-4.82877584521384e-05,5.945361886672889e-05,5.199037171080282e-07,1.394776961353875e-10,1.9466488476054582e-11,4.313018766308247e-12,2.5602121062581226e-12,N2,Sleep stage 2
0,1402,42060.0,EEG Fpz-Cz,9.61604469248394e-08,1.5477714125467105e-05,-5.793646982037004e-05,9.460923753077038e-05,7.187066441437103e-07,1.7520244782085444e-10,1.881183250466219e-11,5.321623231448003e-12,2.557451517272712e-12,N2,Sleep stage 2
0,1403,42090.0,EEG Fpz-Cz,-9.722238584708906e-09,1.1372209920784523e-05,-4.646712674527758e-05,3.8565654857955854e-05,3.879817590129392e-07,9.10503938567372e-11,1.8054667871578383e-11,8.816660587945991e-12,3.541776741025197e-12,N2,Sleep stage 2
0,1404,42120.0,EEG Fpz-Cz,-6.327953149950794e-08,1.2795874362069705e-05,-5.336489779457664e-05,6.424204512112998e-05,4.912152149669384e-07,1.2602548323680766e-10,1.4536275464072527e-11,5.336696473012481e-12,3.752336994636739e-12,N2,Sleep stage 2
0,1405,42150.0,EEG Fpz-Cz,9.107219536241644e-08,1.5573966356286947e-05,-5.564422923879488e-05,5.83827252968149e-05,7.276701666345776e-07,1.7469216989715678e-10,1.8543823136341668e-11,4.654719405035256e-12,2.567931657888699e-12,N2,Sleep stage 2
0,1406,42180.0,EEG Fpz-Cz,4.8119987833905686e-08,1.7086065168870736e-05,-6.035338216819767e-05,7.406138031621943e-05,8.758078154643808e-07,2.415315592650148e-10,2.221974104011044e-11,4.658203629179144e-12,2.546707083954884e-12,N2,Sleep stage 2
0,1407,42210.0,EEG Fpz-Cz,-1.5613961264426372e-08,1.683203235304923e-05,-6.551786064853085e-05,9.310843860140083e-05,8.49952670789647e-07,2.2649286463982783e-10,3.1236528404659876e-11,7.733329915390807e-12,3.208324044936755e-12,N2,Sleep stage 2
0,1408,42240.0,EEG Fpz-Cz,4.605012117535953e-08,2.0430415152487392e-05,-8.148011185578855e-05,9.184472334342466e-05,1.2522119517499404e-06,3.3386048417992436e-10,2.866192213124235e-11,1.0810583618887492e-11,6.988189343970341e-12,N2,Sleep stage 2
0,1409,42270.0,EEG Fpz-Cz,-1.052994098124933e-07,1.996432700493604e-05,-7.868096304970172e-05,8.391078447708801e-05,1.1957563221771762e-06,3.189255531709721e-10,2.8688599570116668e-11,6.453321685718619e-12,3.588295084475e-12,N2,Sleep stage 2
0,1410,42300.0,EEG Fpz-Cz,-8.141932761226215e-08,1.8283203029315325e-05,-8.681929414237472e-05,7.581155264406743e-05,1.0028464263542218e-06,2.535626324441965e-10,1.9300060888816738e-11,5.304209787310601e-12,2.4876892061419706e-12,N2,Sleep stage 2
0,1411,42330.0,EEG Fpz-Cz,1.8395657538246725e-07,1.656492105246188e-05,-5.59157146450947e-05,8.250431552287265e-05,8.232913484877635e-07,2.2184978995020942e-10,2.1260364694977175e-11,5.606137612187912e-12,4.322259701693756e-12,N2,Sleep stage 2
0,1412,42360.0,EEG Fpz-Cz,-2.2941117711567815e-07,1.3196577059968112e-05,-5.304116157507753e-05,6.299094700107493e-05,5.226068267635867e-07,1.2879921966670158e-10,1.640361443451326e-11,9.19814904512886e-12,4.701505402525849e-12,N2,Sleep stage 2
0,1413,42390.0,EEG Fpz-Cz,3.8523143670083277e-07,1.3537784898905202e-05,-5.195732536013222e-05,5.754408946004212e-05,5.502600696865449e-07,1.1175667323264705e-10,1.158454944490502e-11,7.219414484561832e-12,3.5520221471828798e-12,N2,Sleep stage 2
0,1414,42420.0,EEG Fpz-Cz,3.3836693822445293e-08,1.5530879259073728e-05,-5.974910909544318e-05,6.644049989493862e-05,7.236280664453262e-07,1.3347587623186887e-10,3.1997543641873986e-11,6.4651588216771606e-12,3.366020128156128e-12,N2,Sleep stage 2
0,1415,42450.0,EEG Fpz-Cz,-4.468165280806914e-07,1.4746226309222026e-05,-7.210036136628221e-05,5.659359029882731e-05,6.529525061176739e-07,1.4179841807379014e-10,2.439760881818296e-11,4.899029257226566e-12,2.959181870080506e-12,N2,Sleep stage 2
0,1416,42480.0,EEG Fpz-Cz,1.65731884190728e-07,1.2655525683206322e-05,-3.857756092013183e-05,4.675678965193233e-05,4.805693921271969e-07,1.0298344495183332e-10,2.7130237404341608e-11,6.173318348200711e-12,9.223975244796728e-12,N1,Sleep stage 1
0,1417,42510.0,EEG Fpz-Cz,-1.726487616423045e-08,1.2204877516550606e-05,-4.145575904248709e-05,9.831013849829984e-05,4.468779998098544e-07,9.00346866721613e-11,1.567600794743275e-11,7.689659352227326e-12,6.082671400837766e-12,N2,Sleep stage 2
0,1418,42540.0,EEG Fpz-Cz,-2.973538076402803e-07,1.0998451580810249e-05,-4.768339412668903e-05,3.851071825795456e-05,3.631630693870368e-07,5.050079901297711e-11,1.6410833377473682e-11,5.941895967077336e-12,2.7041569503681894e-12,N1,Sleep stage 1
0,1419,42570.0,EEG Fpz-Cz,8.195001817207072e-08,1.1116093311060596e-05,-4.868791947096611e-05,4.239018030685656e-05,3.707227389170536e-07,7.79093742822708e-11,1.1840890660146367e-11,6.317663916483646e-12,2.9708626561375457e-12,N2,Sleep stage 2
0,1420,42600.0,EEG Fpz-Cz,3.22464279502382e-07,1.2879914059080106e-05,-4.712476965100208e-05,5.797621800501138e-05,4.979885081425332e-07,1.0940215924015901e-10,1.5627483777207933e-11,7.961048085294026e-12,5.870641200470345e-12,N2,Sleep stage 2
0,1421,42630.0,EEG Fpz-Cz,-1.3044817849819766e-07,1.444862751542435e-05,-5.017077192541591e-05,7.305003446472507e-05,6.263395614202536e-07,1.6370586801265092e-10,2.0360957994639865e-11,9.044843917605738e-12,4.942309900717765e-12,N2,Sleep stage 2
0,1422,42660.0,EEG Fpz-Cz,1.1737452751706893e-07,1.4194463103085068e-05,-7.4801915167384e-05,0.0001032581420245,6.044896786936596e-07,1.3976553038336132e-10,1.2999982070440822e-11,5.843083931901391e-12,2.94276320642666e-12,N2,Sleep stage 2
